算例名,节点数,边数,无人机数,基站编号,ALNS_PSO_目标函数_最小值,ALNS_PSO_目标函数_最大值,ALNS_PSO_目标函数_均值,ALNS_PSO_求解时间_最小(s),ALNS_PSO_求解时间_最大(s),ALNS_PSO_求解时间_均值(s),ALNS_PSO_实际使用无人机数_均值,ALNS_PSO_总飞行距离_均值(m),ALNS_PSO_最优线程ID分布,ALNS_PSO_公共池拉取次数_均值,ALNS_PSO_推入公共池次数_均值,ALNS_PSO_破坏_random_调用次数_均值,ALNS_PSO_破坏_random_耗时_均值(s),ALNS_PSO_破坏_random_改进当前解_均值,ALNS_PSO_破坏_random_改进最优解_均值,ALNS_PSO_破坏_worst_调用次数_均值,ALNS_PSO_破坏_worst_耗时_均值(s),ALNS_PSO_破坏_worst_改进当前解_均值,ALNS_PSO_破坏_worst_改进最优解_均值,ALNS_PSO_破坏_route_调用次数_均值,ALNS_PSO_破坏_route_耗时_均值(s),ALNS_PSO_破坏_route_改进当前解_均值,ALNS_PSO_破坏_route_改进最优解_均值,ALNS_PSO_破坏_bp_split_调用次数_均值,ALNS_PSO_破坏_bp_split_耗时_均值(s),ALNS_PSO_破坏_bp_split_改进当前解_均值,ALNS_PSO_破坏_bp_split_改进最优解_均值,ALNS_PSO_修复_greedy_调用次数_均值,ALNS_PSO_修复_greedy_耗时_均值(s),ALNS_PSO_修复_greedy_改进当前解_均值,ALNS_PSO_修复_greedy_改进最优解_均值,ALNS_PSO_修复_random_调用次数_均值,ALNS_PSO_修复_random_耗时_均值(s),ALNS_PSO_修复_random_改进当前解_均值,ALNS_PSO_修复_random_改进最优解_均值,ALNS_PSO_修复_bp_aware_调用次数_均值,ALNS_PSO_修复_bp_aware_耗时_均值(s),ALNS_PSO_修复_bp_aware_改进当前解_均值,ALNS_PSO_修复_bp_aware_改进最优解_均值,ALNS_PSO_模块耗时_DR均值(s),ALNS_PSO_模块耗时_LS均值(s),ALNS_PSO_模块耗时_PSO均值(s),GiantRoute_目标函数_最小值,GiantRoute_目标函数_最大值,GiantRoute_目标函数_均值,GiantRoute_求解时间_最小(s),GiantRoute_求解时间_最大(s),GiantRoute_求解时间_均值(s),GiantRoute_实际使用无人机数_均值,GiantRoute_总飞行距离_均值(m),GiantRoute_最优线程ID分布,GiantRoute_公共池拉取次数_均值,GiantRoute_推入公共池次数_均值,GiantRoute_破坏_random_调用次数_均值,GiantRoute_破坏_random_耗时_均值(s),GiantRoute_破坏_random_改进当前解_均值,GiantRoute_破坏_random_改进最优解_均值,GiantRoute_破坏_worst_调用次数_均值,GiantRoute_破坏_worst_耗时_均值(s),GiantRoute_破坏_worst_改进当前解_均值,GiantRoute_破坏_worst_改进最优解_均值,GiantRoute_破坏_segment_调用次数_均值,GiantRoute_破坏_segment_耗时_均值(s),GiantRoute_破坏_segment_改进当前解_均值,GiantRoute_破坏_segment_改进最优解_均值,GiantRoute_修复_greedy_调用次数_均值,GiantRoute_修复_greedy_耗时_均值(s),GiantRoute_修复_greedy_改进当前解_均值,GiantRoute_修复_greedy_改进最优解_均值,GiantRoute_修复_random_调用次数_均值,GiantRoute_修复_random_耗时_均值(s),GiantRoute_修复_random_改进当前解_均值,GiantRoute_修复_random_改进最优解_均值,GiantRoute_修复_regret_调用次数_均值,GiantRoute_修复_regret_耗时_均值(s),GiantRoute_修复_regret_改进当前解_均值,GiantRoute_修复_regret_改进最优解_均值,GiantRoute_模块耗时_DR均值(s),GiantRoute_模块耗时_LS均值(s),GiantRoute_模块耗时_PSO均值(s)
7-5-5-4-(1),7,5,5,4,7323.1761,7360.0315,7336.1002,0.76,0.78,0.77,1.0,4884.07,"T0:1次,T1:3次,T2:1次",16.8,44.0,478.0,0.0021,11.8,0.2,538.0,0.0034,29.8,2.2,502.8,0.0019,13.2,0.6,481.2,0.0024,13.4,0.2,850.2,0.0305,30.8,1.4,270.2,0.0082,4.6,0.4,879.6,0.0337,32.8,1.4,0.0881,0.0509,1.5959,6936.9483,7386.2674,7150.5499,0.6,0.76,0.68,1.0,4760.37,"T0:2次,T1:1次,T2:2次",15.4,44.0,677.4,0.0014,9.4,2.2,636.0,0.0038,4.4,0.8,686.6,0.0009,11.4,3.4,881.6,0.0064,10.2,2.2,238.8,0.0003,2.4,1.0,879.6,0.0193,12.6,3.2,0.032,0.7136,0.6946
7-5-5-4-(2),7,5,5,4,6647.0908,9195.9644,7156.8655,0.76,0.79,0.78,1.2,4763.24,"T0:3次,T2:2次",17.6,44.0,497.4,0.0023,4.4,0.8,495.8,0.0032,5.4,1.8,504.6,0.0019,4.2,1.0,502.2,0.0025,3.6,0.6,921.6,0.0306,9.4,2.4,179.2,0.0049,1.4,0.8,899.2,0.035,6.8,1.0,0.089,0.0646,1.663,6824.1418,6824.1418,6824.1418,0.59,0.61,0.6,1.0,4542.76,T0:5次,16.0,44.0,649.8,0.0013,2.2,1.8,683.0,0.0249,3.4,2.6,667.2,0.0008,2.8,2.2,829.2,0.0429,3.0,2.4,332.6,0.0004,1.2,0.8,838.2,0.0321,4.2,3.4,0.1023,0.3471,0.6416
7-5-5-5-(1),7,5,5,5,5684.201,5684.201,5684.201,0.8,0.82,0.81,1.0,3782.8,T0:5次,20.0,44.0,478.6,0.0052,9.2,0.0,560.4,0.0036,41.2,0.0,477.2,0.0048,12.6,0.0,483.8,0.0025,6.0,0.0,874.0,0.0501,34.6,0.0,245.4,0.0083,3.4,0.0,880.6,0.1042,31.0,0.0,0.193,0.0559,1.6791,5684.201,5684.201,5684.201,1.08,1.14,1.11,1.0,3782.8,"T0:3次,T1:2次",20.0,44.0,628.2,0.0016,4.2,0.0,743.6,0.0593,14.8,0.0,628.2,0.0009,5.8,0.0,926.0,0.06,10.6,0.0,132.4,0.0002,0.6,0.0,941.6,0.2128,13.6,0.0,0.3348,2.1535,0.4375
7-5-5-5-(2),7,5,5,5,5586.4306,6207.7509,5710.6947,0.75,0.76,0.75,1.0,3800.46,"T0:2次,T1:3次",16.0,44.0,505.2,0.0023,10.0,1.2,523.0,0.0033,14.6,2.4,483.6,0.0018,6.4,1.2,488.2,0.0024,9.0,1.8,913.4,0.0326,17.8,3.4,184.4,0.0054,2.6,0.6,902.2,0.0408,19.6,2.6,0.0945,0.0498,1.6406,5763.4816,5763.4816,5763.4816,0.58,0.6,0.59,1.0,3835.65,"T0:3次,T1:2次",16.0,44.0,613.4,0.0012,6.6,1.0,776.4,0.0254,18.0,3.2,610.2,0.0045,7.2,0.8,832.0,0.0234,15.6,2.6,367.6,0.0005,2.2,0.6,800.4,0.0295,14.0,1.8,0.0845,0.2609,0.6677
7-6-5-1-(0),7,6,5,1,4802.485,4802.485,4802.485,0.87,0.92,0.89,1.0,3194.99,T0:5次,16.0,44.0,481.6,0.0214,12.0,0.8,550.0,0.0038,23.0,1.8,482.8,0.0109,9.6,0.6,485.6,0.0101,11.2,1.2,918.2,0.2737,26.0,2.4,143.2,0.0119,0.2,0.2,938.6,0.346,29.6,1.8,0.7357,0.071,1.4831,4802.485,4802.485,4802.485,0.71,0.77,0.74,1.0,3194.99,T0:5次,16.0,44.0,651.8,0.0014,26.8,0.6,707.4,0.0043,41.6,2.4,640.8,0.0008,28.6,1.0,847.8,0.0046,40.8,0.8,363.4,0.0004,25.2,3.0,788.8,0.0096,31.0,0.2,0.0211,0.5215,1.1468
7-6-5-2-(0),7,6,5,2,4802.485,4802.485,4802.485,0.87,0.87,0.87,1.0,3194.99,T0:5次,20.0,44.0,496.4,0.0023,8.2,0.0,520.4,0.011,16.2,0.0,485.6,0.0159,7.6,0.0,497.6,0.0056,10.2,0.0,944.0,0.2466,22.8,0.0,121.2,0.0192,0.2,0.0,934.8,0.3272,19.2,0.0,0.6661,0.0778,1.3328,4802.485,4802.485,4802.485,0.69,0.91,0.74,1.0,3194.99,"T0:4次,T1:1次",20.0,44.0,654.4,0.0013,11.6,0.0,708.2,0.0043,15.4,0.0,637.4,0.0008,10.0,0.0,871.4,0.005,18.0,0.0,236.6,0.0003,2.0,0.0,892.0,0.0177,17.0,0.0,0.0295,0.7064,0.9356
7-6-5-3-(0),7,6,5,3,4624.0726,4689.5157,4650.2498,0.92,0.95,0.94,1.0,3093.5,"T0:3次,T1:1次,T2:1次",16.0,44.0,481.0,0.0038,11.8,1.8,511.2,0.0061,22.8,4.6,495.8,0.005,17.2,2.8,512.0,0.0058,12.8,4.2,914.4,0.2541,26.8,5.8,139.0,0.0279,0.8,0.4,946.6,0.3752,37.0,7.2,0.7,0.217,1.4457,4600.9903,4689.5157,4618.6954,0.73,0.84,0.79,1.0,3072.46,"T0:4次,T3:1次",16.0,44.0,662.0,0.0014,25.2,3.4,619.0,0.0039,10.8,1.6,719.0,0.0009,33.8,7.4,842.0,0.0111,28.6,4.2,245.6,0.0003,7.2,2.2,912.4,0.026,34.0,6.0,0.0436,0.4845,1.205
7-6-5-4-(0),7,6,5,4,4078.072,4078.072,4078.072,0.88,0.9,0.89,1.0,2712.05,T0:5次,16.0,44.0,493.6,0.0069,3.8,1.2,537.4,0.0461,24.0,3.6,487.0,0.0034,5.2,1.4,482.0,0.0041,5.8,1.2,936.8,0.3003,18.6,3.8,124.2,0.0127,0.2,0.2,939.0,0.372,20.0,3.4,0.7912,0.0806,1.2917,4078.072,4078.072,4078.072,0.79,0.9,0.83,1.0,2712.05,"T0:1次,T1:3次,T2:1次",14.0,44.0,644.2,0.0014,25.8,2.6,689.6,0.0047,11.8,6.2,666.2,0.0009,20.2,3.0,908.8,0.013,27.8,5.4,203.8,0.0003,4.6,3.0,887.4,0.049,25.4,3.4,0.0691,0.3749,1.5222
7-6-5-5-(0),7,6,5,5,4078.072,4078.072,4078.072,0.87,0.93,0.89,1.0,2712.05,T0:5次,16.0,44.0,485.6,0.0209,7.6,1.2,549.0,0.052,34.8,2.0,477.2,0.0159,5.0,0.4,488.2,0.0192,6.4,0.4,941.4,0.2643,25.2,2.2,132.6,0.0092,0.6,0.2,926.0,0.3337,28.0,1.6,0.7489,0.1191,1.3123,4079.1975,4079.3962,4079.2791,0.79,0.81,0.8,1.0,2712.85,"T0:2次,T2:2次,T3:1次",14.4,44.0,694.2,0.0015,52.0,2.8,660.2,0.0122,19.6,1.8,645.6,0.0008,38.2,2.6,890.0,0.006,51.2,1.8,240.8,0.0003,5.8,2.2,869.2,0.014,52.8,3.2,0.0348,0.282,1.5877
7-7-5-1-(0),7,7,5,1,8384.1725,8384.1725,8384.1725,1.08,1.11,1.09,2.0,5576.11,"T0:4次,T1:1次",16.0,44.0,466.2,0.0022,18.6,3.6,602.4,0.0044,77.0,5.4,472.4,0.0019,13.6,1.8,459.0,0.0025,19.4,4.4,792.4,0.0505,57.0,6.0,393.8,0.0237,7.4,1.4,813.8,0.0604,64.2,7.8,0.1516,1.1662,1.651,8384.1725,8384.1725,8384.1725,0.84,1.3,0.94,2.0,5576.11,"T0:4次,T1:1次",20.0,44.0,672.6,0.0015,5.0,0.0,631.8,0.026,3.4,0.0,695.6,0.001,5.6,0.0,889.6,0.0085,5.8,0.0,224.6,0.0003,0.0,0.0,885.8,0.133,8.2,0.0,0.1703,0.8194,1.3011
7-7-5-1-(1),7,7,5,1,5511.2674,5511.2674,5511.2674,1.0,1.03,1.01,1.0,3667.51,T0:5次,16.0,44.0,482.6,0.0111,11.4,0.6,521.8,0.041,14.4,1.2,499.8,0.0042,14.6,2.2,495.8,0.0192,11.6,1.0,934.4,0.2863,25.4,2.4,143.6,0.0317,1.2,0.0,922.0,0.4171,25.4,2.6,0.8391,0.141,1.5312,5511.2674,5511.2674,5511.2674,0.85,1.25,0.93,1.0,3667.51,"T0:3次,T1:2次",15.8,44.0,627.4,0.0014,17.0,1.6,725.6,0.0268,19.8,1.6,647.0,0.0009,16.8,2.0,878.6,0.0239,24.6,2.0,255.6,0.0003,7.6,2.0,865.8,0.0662,21.4,1.2,0.1196,0.9252,1.2987
7-7-5-1-(2),7,7,5,1,10056.2807,10056.2807,10056.2807,1.71,1.76,1.74,2.0,6690.85,"T0:3次,T1:1次,T2:1次",15.8,44.0,505.6,0.0093,15.0,5.4,506.6,0.018,20.8,5.2,478.8,0.0019,13.4,2.8,509.0,0.0107,18.4,8.2,893.4,0.1536,29.8,9.4,207.8,0.0283,3.6,1.2,898.8,0.1785,34.2,11.0,0.4386,0.7379,4.0986,10056.2807,10056.2807,10056.2807,0.82,0.83,0.82,2.0,6690.85,T0:5次,20.0,44.0,608.6,0.0013,8.8,0.0,783.0,0.0053,23.0,0.0,608.4,0.0008,10.2,0.0,818.6,0.0054,18.4,0.0,398.2,0.0005,6.4,0.0,783.2,0.0125,17.2,0.0,0.0259,0.3836,1.5981
7-7-5-2-(0),7,7,5,2,9417.1613,9417.1613,9417.1613,1.04,1.07,1.05,2.0,6264.77,T0:5次,15.8,44.0,499.0,0.0091,22.2,3.4,505.8,0.0075,23.8,4.2,482.4,0.0057,10.2,1.4,512.8,0.0028,20.8,3.8,909.0,0.1195,37.8,6.6,170.8,0.0103,0.6,0.2,920.2,0.1756,38.6,6.0,0.3558,0.742,1.5752,9421.9602,9423.4638,9423.0341,0.96,1.08,1.0,2.0,6268.69,"T0:1次,T1:1次,T2:2次,T3:1次",15.2,44.0,672.4,0.0046,63.0,2.0,621.0,0.0305,26.4,2.2,706.6,0.01,70.8,2.2,867.6,0.0353,69.6,2.4,215.2,0.0003,6.8,2.0,917.2,0.1102,83.8,2.0,0.1909,0.7581,1.4879
7-7-5-2-(1),7,7,5,2,5461.2366,5461.2366,5461.2366,1.0,1.03,1.01,1.0,3634.16,T0:5次,16.0,44.0,492.2,0.0274,11.2,1.2,526.0,0.0112,24.2,3.6,482.2,0.0057,13.8,1.8,499.6,0.0101,10.6,1.0,920.6,0.3632,30.6,3.8,164.6,0.0296,0.4,0.0,914.8,0.3631,28.8,3.8,0.8471,0.1224,1.5862,5461.2366,5461.2366,5461.2366,2.14,2.84,2.55,1.0,3634.16,"T0:1次,T1:1次,T2:1次,T3:2次",14.0,44.0,715.0,0.0102,86.0,6.2,608.4,0.0221,64.2,2.6,676.6,0.0112,86.0,5.8,885.6,0.1118,104.4,5.8,176.6,0.0004,7.0,2.0,937.8,0.3081,124.8,6.8,0.4637,5.8085,1.399
7-7-5-2-(2),7,7,5,2,8875.3694,8875.3694,8875.3694,1.2,1.23,1.22,2.0,5903.58,T0:5次,16.0,44.0,499.2,0.007,25.8,1.0,475.2,0.0187,18.6,1.4,521.4,0.0279,21.0,1.8,504.2,0.0293,26.4,1.8,905.2,0.25,46.6,3.0,189.4,0.0148,1.4,0.0,905.4,0.3389,43.8,3.0,0.7333,0.1967,2.4309,8875.3694,8875.3694,8875.3694,0.85,0.9,0.87,2.0,5903.58,T0:5次,20.0,44.0,650.8,0.0045,46.6,0.0,669.2,0.0091,29.0,0.0,680.0,0.0009,52.0,0.0,804.4,0.0339,49.8,0.0,351.8,0.0005,11.6,0.0,843.8,0.0633,66.2,0.0,0.1122,0.6892,1.3219
7-7-5-3-(0),7,7,5,3,10950.6907,10950.6907,10950.6907,1.75,1.77,1.76,2.0,7287.13,"T0:3次,T1:2次",15.6,44.0,517.8,0.0026,17.0,5.8,498.0,0.0099,20.2,3.6,495.4,0.005,7.0,1.4,488.8,0.0029,12.0,2.2,916.4,0.2007,27.6,6.0,147.0,0.0211,0.4,0.0,936.6,0.1753,28.2,7.0,0.4297,0.7972,4.2098,10950.6943,10950.7266,10950.705,2.03,2.72,2.49,2.0,7287.14,"T0:2次,T1:1次,T2:2次",14.0,44.0,650.0,0.008,43.4,1.8,682.8,0.0469,66.0,2.8,667.2,0.0011,54.2,3.0,893.8,0.0979,74.4,3.6,152.0,0.0003,2.8,0.2,954.2,0.3702,86.4,3.8,0.5244,5.4625,1.3904
7-7-5-3-(1),7,7,5,3,5653.2352,5653.2352,5653.2352,0.99,1.01,1.0,1.0,3762.16,"T0:2次,T1:2次,T2:1次",16.0,44.0,510.6,0.0115,17.0,1.4,529.6,0.0339,35.2,0.4,461.6,0.0018,17.4,1.2,498.2,0.0159,15.0,1.0,934.4,0.2629,42.0,2.2,132.8,0.0238,1.6,0.2,932.8,0.4184,41.0,1.6,0.7854,0.1271,1.6296,5653.2352,5653.2352,5653.2352,2.86,3.03,2.94,1.0,3762.16,"T0:3次,T1:1次,T3:1次",20.0,44.0,658.2,0.0064,64.0,0.0,692.6,0.0225,75.4,0.0,649.2,0.004,66.2,0.0,920.2,0.1042,94.4,0.0,169.8,0.0062,5.8,0.0,910.0,0.2611,105.4,0.0,0.4044,7.2824,1.5392
7-7-5-3-(2),7,7,5,3,11337.6275,11337.6275,11337.6275,1.22,1.31,1.25,2.0,7545.08,T0:5次,20.0,44.0,494.8,0.0366,4.0,0.0,510.2,0.0186,8.8,0.0,499.6,0.008,4.8,0.0,495.4,0.0131,4.0,0.0,901.6,0.2678,8.8,0.0,198.8,0.0292,1.2,0.0,899.6,0.3169,11.6,0.0,0.716,0.1782,2.4544,11337.6275,11337.6275,11337.6275,0.83,0.85,0.84,2.0,7545.08,T0:5次,20.0,44.0,661.6,0.003,27.8,0.0,680.2,0.0061,35.8,0.0,658.2,0.0009,32.0,0.0,816.0,0.0216,46.0,0.0,331.6,0.0004,11.6,0.0,852.4,0.0286,38.0,0.0,0.0607,0.5583,1.4016
7-7-5-4-(0),7,7,5,4,9197.4914,9197.4914,9197.4914,1.17,1.25,1.2,2.0,6118.33,"T0:4次,T1:1次",15.8,44.0,523.4,0.0025,32.2,4.8,465.0,0.0064,13.4,2.0,478.0,0.0019,14.0,1.8,533.6,0.0125,31.2,4.6,916.6,0.1952,42.2,7.6,149.2,0.0408,1.0,0.2,934.2,0.192,47.6,5.4,0.4675,0.4475,2.3396,9178.8255,9189.5523,9185.2294,2.05,2.87,2.41,2.0,6110.15,"T0:1次,T1:1次,T2:2次,T3:1次",10.4,44.0,634.2,0.0033,73.6,5.8,688.4,0.0301,75.2,8.4,677.4,0.0069,91.4,9.8,865.4,0.0759,105.4,8.8,162.0,0.0062,4.6,1.4,972.6,0.329,130.2,13.8,0.4514,5.4014,1.3422
7-7-5-4-(1),7,7,5,4,5705.3503,5705.3503,5705.3503,1.0,1.06,1.02,1.0,3796.9,"T1:3次,T2:1次,T3:1次",15.8,44.0,487.4,0.0091,12.6,1.8,525.2,0.0206,23.0,2.4,492.0,0.0057,12.4,1.6,495.4,0.0124,12.8,1.6,935.8,0.3768,29.8,4.4,130.8,0.0154,0.2,0.0,933.4,0.3684,30.8,3.0,0.8307,0.1968,1.6326,5705.3503,5705.3503,5705.3503,2.68,2.86,2.76,1.0,3796.9,"T0:3次,T1:1次,T2:1次",16.0,44.0,661.2,0.011,42.0,2.8,709.6,0.0801,62.0,2.6,629.2,0.004,42.6,2.0,907.2,0.1222,67.4,2.8,174.0,0.0044,4.0,0.8,918.8,0.366,75.2,3.8,0.5877,6.5852,1.4346
7-7-5-4-(2),7,7,5,4,8768.5388,8768.5388,8768.5388,1.16,1.19,1.17,2.0,5832.36,"T0:4次,T2:1次",20.0,44.0,444.0,0.0216,15.2,0.0,573.2,0.0043,77.2,0.0,491.8,0.002,16.4,0.0,491.0,0.0068,24.2,0.0,896.8,0.1378,61.6,0.0,204.0,0.0113,4.0,0.0,899.2,0.1519,67.4,0.0,0.3643,0.3741,2.5331,8768.5388,8768.5388,8768.5388,3.43,3.61,3.54,2.0,5832.36,"T0:2次,T1:1次,T2:1次,T3:1次",20.0,44.0,689.4,0.0036,78.0,0.0,642.0,0.0288,83.0,0.0,668.6,0.0011,69.2,0.0,934.8,0.139,123.6,0.0,175.8,0.0004,7.4,0.0,889.4,0.3635,99.2,0.0,0.5363,9.5975,1.413
7-7-5-5-(0),7,7,5,5,8022.4534,8022.4534,8022.4534,1.74,1.76,1.75,2.0,5334.97,"T0:4次,T1:1次",15.6,44.0,488.8,0.0082,12.0,2.4,506.4,0.0158,13.4,1.6,526.2,0.0075,10.6,2.6,478.6,0.0173,5.2,0.6,934.4,0.2551,20.4,3.4,123.8,0.0243,0.2,0.0,941.8,0.3587,20.6,3.8,0.7105,0.5758,4.0539,8022.4567,8022.9553,8022.5967,1.37,3.09,1.99,2.0,5335.06,"T0:3次,T1:1次,T2:1次",16.8,44.0,651.8,0.0113,34.8,1.4,670.2,0.0381,52.0,0.8,678.0,0.001,45.0,1.2,894.0,0.0285,63.0,0.6,180.4,0.0093,3.4,0.4,925.6,0.2624,65.4,2.4,0.3506,3.9425,1.3519
7-7-5-5-(1),7,7,5,5,4997.7112,4997.7112,4997.7112,1.04,1.11,1.06,1.0,3325.14,"T0:4次,T1:1次",16.0,44.0,478.0,0.0161,14.0,2.2,501.8,0.0216,9.8,3.6,511.6,0.0341,19.0,4.8,508.6,0.0288,15.8,4.6,924.2,0.2744,26.2,6.2,124.0,0.0322,0.2,0.2,951.8,0.2158,32.2,8.8,0.6446,0.4663,1.6934,4997.7112,4997.7112,4997.7112,1.39,2.69,1.88,1.0,3325.14,"T0:1次,T1:2次,T2:1次,T3:1次",14.2,44.0,680.4,0.0048,55.2,4.4,672.2,0.0233,50.4,4.0,647.4,0.001,51.0,5.2,932.0,0.0766,77.0,6.0,142.2,0.0003,2.2,1.2,925.8,0.1984,77.4,6.4,0.3042,3.5934,1.2844
7-7-5-5-(2),7,7,5,5,7424.7621,7424.7621,7424.7621,0.99,1.05,1.01,1.0,4943.17,T0:5次,20.0,44.0,487.0,0.006,11.2,0.0,514.8,0.0143,14.0,0.0,505.8,0.0339,12.8,0.0,492.4,0.0268,9.8,0.0,894.8,0.3182,23.2,0.0,197.6,0.057,7.4,0.0,907.6,0.3633,17.2,0.0,0.8732,0.1873,1.4654,7424.7621,7424.7621,7424.7621,0.85,0.87,0.85,1.0,4943.17,T0:5次,20.0,44.0,664.6,0.0059,0.2,0.0,678.4,0.0046,1.4,0.0,657.0,0.0009,0.0,0.0,892.4,0.0302,1.0,0.0,199.4,0.0003,0.0,0.0,908.2,0.0385,0.6,0.0,0.0803,0.5241,1.3898
8-6-5-1-(0),8,6,5,1,6393.4752,6393.4752,6393.4752,0.91,0.96,0.93,1.0,4255.65,"T0:3次,T1:2次",15.8,44.0,487.0,0.0023,15.4,0.6,535.2,0.0247,27.0,1.6,506.0,0.0072,16.4,2.0,471.8,0.01,11.2,0.4,924.8,0.3213,32.2,2.6,157.0,0.0364,1.8,0.0,918.2,0.3192,36.0,2.0,0.7505,0.1962,1.3539,6393.4752,6393.4752,6393.4752,1.27,1.57,1.42,1.0,4255.65,"T1:2次,T2:3次",15.6,44.0,660.4,0.0047,47.8,2.0,664.0,0.0369,54.6,1.6,675.6,0.001,50.2,1.8,927.2,0.0201,84.8,2.8,132.4,0.0002,2.8,0.6,940.4,0.1433,65.0,2.0,0.2062,2.4341,1.2586
8-6-5-1-(1),8,6,5,1,6352.2576,6352.2576,6352.2576,1.27,1.3,1.29,1.0,4228.17,"T0:3次,T1:2次",16.0,44.0,461.6,0.0136,5.2,0.0,566.8,0.0278,24.4,4.6,493.6,0.005,10.0,1.4,478.0,0.0092,6.6,1.2,952.4,0.2748,25.4,5.0,165.6,0.0139,0.2,0.0,882.0,0.2395,20.6,2.2,0.612,0.3218,2.6981,6352.2576,6352.2576,6352.2576,0.71,0.78,0.73,1.0,4228.17,T0:5次,16.0,44.0,681.4,0.0014,60.8,3.2,632.2,0.0038,11.2,4.0,686.4,0.0009,54.0,2.8,890.0,0.0049,64.2,4.4,229.4,0.0003,4.8,1.0,880.6,0.011,57.0,4.6,0.0223,0.2996,1.3215
8-6-5-1-(2),8,6,5,1,5280.7,5280.7,5280.7,0.87,0.96,0.91,1.0,3513.8,"T0:4次,T1:1次",16.0,44.0,509.8,0.013,4.0,0.8,508.8,0.0223,13.2,1.6,503.2,0.0081,6.0,1.0,478.2,0.0041,3.4,0.8,934.4,0.2613,13.2,1.4,142.6,0.0195,0.4,0.2,923.0,0.321,13.0,2.6,0.709,0.0982,1.3834,5280.7,5280.7,5280.7,0.71,0.73,0.72,1.0,3513.8,T0:5次,16.0,44.0,697.0,0.0014,52.4,1.2,595.8,0.0035,17.8,2.8,707.2,0.0009,57.0,1.0,851.0,0.0044,58.8,2.2,293.6,0.0003,11.2,0.2,855.4,0.0103,57.2,2.6,0.0209,0.3814,1.1612
8-6-5-2-(0),8,6,5,2,6235.6804,6235.6804,6235.6804,0.87,0.91,0.89,1.0,4150.45,T0:5次,16.0,44.0,490.6,0.0364,6.2,0.4,551.2,0.0597,20.2,2.4,484.0,0.0019,6.2,0.8,474.2,0.0137,5.6,0.4,920.2,0.2943,19.0,2.8,152.4,0.0485,0.0,0.0,927.4,0.2762,19.2,1.2,0.7841,0.0834,1.3094,6235.6804,6235.6804,6235.6804,0.71,0.75,0.72,1.0,4150.45,T0:5次,16.0,44.0,688.2,0.0015,37.2,1.0,600.4,0.0037,22.0,2.2,711.4,0.0009,46.4,1.4,855.0,0.0061,45.0,1.4,273.0,0.0003,7.4,0.6,872.0,0.0143,53.2,2.6,0.0269,0.4406,1.1788
8-6-5-2-(1),8,6,5,2,6662.9178,6662.9178,6662.9178,0.87,0.9,0.88,1.0,4435.28,T0:5次,20.0,44.0,532.4,0.0297,13.6,0.0,466.6,0.0047,3.6,0.0,509.0,0.002,14.8,0.0,492.0,0.0167,13.4,0.0,904.8,0.2869,21.6,0.0,199.0,0.029,2.4,0.0,896.2,0.3225,21.4,0.0,0.7361,0.0766,1.3458,6662.9178,6662.9178,6662.9178,0.71,0.72,0.72,1.0,4435.28,T0:5次,20.0,44.0,684.2,0.0014,11.0,0.0,646.0,0.0038,3.4,0.0,669.8,0.0008,11.4,0.0,860.4,0.0045,12.0,0.0,262.4,0.0003,1.0,0.0,877.2,0.0105,12.8,0.0,0.0213,0.6945,0.8846
8-6-5-2-(2),8,6,5,2,6183.5653,6183.5653,6183.5653,0.88,0.91,0.89,1.0,4115.71,T0:5次,16.0,44.0,499.6,0.0099,18.4,1.6,455.8,0.0137,5.6,1.0,502.8,0.016,19.0,2.2,541.8,0.0043,22.2,3.8,940.4,0.2967,34.8,4.8,141.6,0.0218,0.4,0.0,918.0,0.2888,30.0,3.8,0.6911,0.0875,1.401,6183.5653,6183.5653,6183.5653,0.7,0.77,0.73,1.0,4115.71,T0:5次,16.0,44.0,650.2,0.0014,10.0,0.8,655.6,0.0059,6.4,1.4,694.2,0.0009,16.6,2.6,835.4,0.0045,13.8,1.2,250.8,0.0003,2.6,0.8,913.8,0.0112,16.6,2.8,0.0241,0.4461,1.2111
8-6-5-3-(0),8,6,5,3,6159.2477,6159.2477,6159.2477,0.92,0.96,0.93,1.0,4099.5,"T0:2次,T1:2次,T2:1次",16.0,44.0,485.0,0.0023,21.2,0.4,531.2,0.0204,30.2,2.2,490.4,0.0401,17.6,0.8,493.4,0.0078,19.0,0.6,941.8,0.3035,44.8,2.6,142.6,0.0127,0.6,0.0,915.6,0.2727,42.6,1.4,0.6944,0.1311,1.4254,6159.2477,6159.2584,6159.2498,1.06,1.29,1.16,1.0,4099.5,"T0:2次,T1:1次,T2:2次",15.0,44.0,674.2,0.0055,31.2,2.2,666.6,0.0308,37.0,1.6,659.2,0.0009,32.4,2.0,905.6,0.0263,46.2,2.2,177.0,0.0003,3.6,1.6,917.4,0.0989,50.8,2.0,0.1627,1.4583,1.3764
