算例名,节点数,边数,无人机数,基站编号,ALNS_PSO_目标函数_最小值,ALNS_PSO_目标函数_最大值,ALNS_PSO_目标函数_均值,ALNS_PSO_求解时间_最小(s),ALNS_PSO_求解时间_最大(s),ALNS_PSO_求解时间_均值(s),ALNS_PSO_实际使用无人机数_均值,ALNS_PSO_总飞行距离_均值(m),ALNS_PSO_最优线程ID分布,ALNS_PSO_公共池拉取次数_均值,ALNS_PSO_推入公共池次数_均值,ALNS_PSO_破坏_random_调用次数_均值,ALNS_PSO_破坏_random_耗时_均值(s),ALNS_PSO_破坏_random_改进当前解_均值,ALNS_PSO_破坏_random_改进最优解_均值,ALNS_PSO_破坏_worst_调用次数_均值,ALNS_PSO_破坏_worst_耗时_均值(s),ALNS_PSO_破坏_worst_改进当前解_均值,ALNS_PSO_破坏_worst_改进最优解_均值,ALNS_PSO_破坏_route_调用次数_均值,ALNS_PSO_破坏_route_耗时_均值(s),ALNS_PSO_破坏_route_改进当前解_均值,ALNS_PSO_破坏_route_改进最优解_均值,ALNS_PSO_破坏_bp_split_调用次数_均值,ALNS_PSO_破坏_bp_split_耗时_均值(s),ALNS_PSO_破坏_bp_split_改进当前解_均值,ALNS_PSO_破坏_bp_split_改进最优解_均值,ALNS_PSO_修复_greedy_调用次数_均值,ALNS_PSO_修复_greedy_耗时_均值(s),ALNS_PSO_修复_greedy_改进当前解_均值,ALNS_PSO_修复_greedy_改进最优解_均值,ALNS_PSO_修复_random_调用次数_均值,ALNS_PSO_修复_random_耗时_均值(s),ALNS_PSO_修复_random_改进当前解_均值,ALNS_PSO_修复_random_改进最优解_均值,ALNS_PSO_修复_bp_aware_调用次数_均值,ALNS_PSO_修复_bp_aware_耗时_均值(s),ALNS_PSO_修复_bp_aware_改进当前解_均值,ALNS_PSO_修复_bp_aware_改进最优解_均值,ALNS_PSO_模块耗时_DR均值(s),ALNS_PSO_模块耗时_LS均值(s),ALNS_PSO_模块耗时_PSO均值(s),GiantRoute_目标函数_最小值,GiantRoute_目标函数_最大值,GiantRoute_目标函数_均值,GiantRoute_求解时间_最小(s),GiantRoute_求解时间_最大(s),GiantRoute_求解时间_均值(s),GiantRoute_实际使用无人机数_均值,GiantRoute_总飞行距离_均值(m),GiantRoute_最优线程ID分布,GiantRoute_公共池拉取次数_均值,GiantRoute_推入公共池次数_均值,GiantRoute_破坏_random_调用次数_均值,GiantRoute_破坏_random_耗时_均值(s),GiantRoute_破坏_random_改进当前解_均值,GiantRoute_破坏_random_改进最优解_均值,GiantRoute_破坏_worst_调用次数_均值,GiantRoute_破坏_worst_耗时_均值(s),GiantRoute_破坏_worst_改进当前解_均值,GiantRoute_破坏_worst_改进最优解_均值,GiantRoute_破坏_segment_调用次数_均值,GiantRoute_破坏_segment_耗时_均值(s),GiantRoute_破坏_segment_改进当前解_均值,GiantRoute_破坏_segment_改进最优解_均值,GiantRoute_修复_greedy_调用次数_均值,GiantRoute_修复_greedy_耗时_均值(s),GiantRoute_修复_greedy_改进当前解_均值,GiantRoute_修复_greedy_改进最优解_均值,GiantRoute_修复_random_调用次数_均值,GiantRoute_修复_random_耗时_均值(s),GiantRoute_修复_random_改进当前解_均值,GiantRoute_修复_random_改进最优解_均值,GiantRoute_修复_regret_调用次数_均值,GiantRoute_修复_regret_耗时_均值(s),GiantRoute_修复_regret_改进当前解_均值,GiantRoute_修复_regret_改进最优解_均值,GiantRoute_模块耗时_DR均值(s),GiantRoute_模块耗时_LS均值(s),GiantRoute_模块耗时_PSO均值(s)
17-19-5-2-(2),17,19,5,2,27672.2217,29797.9275,28462.5189,4.87,5.05,4.93,2.0,18961.68,"T1:1次,T2:2次,T3:2次",14.8,44.0,497.6,0.0246,85.2,6.2,597.4,0.0283,172.4,11.8,434.4,0.002,41.8,2.0,470.6,0.0175,79.0,5.2,938.6,1.8237,186.0,12.8,98.8,0.1502,0.0,0.0,962.6,1.9789,192.4,12.4,4.0387,4.1476,8.1573,27372.2968,27373.0788,27372.5141,72.79,140.39,106.84,2.0,18235.01,"T0:3次,T1:1次,T2:1次",13.2,44.0,868.4,0.011,144.4,7.4,450.4,0.0201,47.2,5.2,681.2,0.0015,102.4,5.2,824.0,0.4152,109.6,6.8,131.6,0.0021,1.8,0.4,1044.4,4.1294,182.6,10.6,4.5793,359.9544,6.8938
17-19-5-3-(0),17,19,5,3,29733.887,29766.0629,29759.6277,5.14,5.39,5.21,2.0,19826.42,"T0:2次,T2:1次,T3:2次",13.0,44.0,499.0,0.0246,63.2,6.0,579.6,0.0172,116.0,11.8,438.2,0.0081,28.0,2.0,483.2,0.0084,61.4,5.4,960.8,1.9928,137.6,12.8,95.0,0.1472,0.2,0.0,944.2,2.109,130.8,12.4,4.336,4.2417,8.7005,28815.6087,28970.0209,28869.5311,41.4,66.59,51.74,2.0,19233.02,"T0:1次,T1:3次,T3:1次",12.4,44.0,673.6,0.0065,98.6,7.2,704.8,0.0519,108.8,9.2,621.6,0.0013,84.6,8.8,809.2,0.2454,110.4,9.6,157.2,0.0006,4.2,1.8,1033.6,2.0385,177.4,13.8,2.3442,154.0541,4.8881
17-19-5-3-(1),17,19,5,3,24267.4144,24267.4144,24267.4144,4.61,4.83,4.67,2.0,16164.94,"T1:3次,T2:2次",14.8,44.0,506.6,0.0171,60.4,4.2,521.6,0.0234,92.6,6.2,474.4,0.0049,34.8,3.4,497.4,0.0087,57.2,2.2,931.0,1.9091,112.2,7.8,98.8,0.158,0.2,0.0,970.2,1.9506,132.6,8.2,4.0928,4.0654,7.216,24267.4144,24267.4144,24267.4144,9.7,10.69,10.34,2.0,16164.94,"T0:2次,T2:3次",20.0,44.0,752.6,0.0073,104.4,0.0,613.0,0.0429,69.8,0.0,634.4,0.0119,77.4,0.0,887.4,0.1991,118.0,0.0,156.4,0.0004,4.4,0.0,956.2,0.7367,129.2,0.0,0.9984,29.7205,4.9504
17-19-5-3-(2),17,19,5,3,26803.1375,26803.1375,26803.1375,5.15,5.19,5.16,2.0,17855.43,"T0:1次,T1:2次,T2:1次,T3:1次",16.0,44.0,476.2,0.009,37.6,2.2,571.0,0.0123,97.0,7.4,460.8,0.0051,17.8,2.8,492.0,0.0101,37.8,3.4,951.6,1.8687,92.0,8.2,105.4,0.1948,0.2,0.0,943.0,1.7278,98.0,7.6,3.8776,4.0029,9.2887,25698.7372,25698.7372,25698.7372,22.16,29.61,26.13,2.0,17119.16,"T1:2次,T2:1次,T3:2次",14.0,44.0,799.8,0.0247,128.0,9.4,539.2,0.0502,44.8,4.0,661.0,0.0012,88.2,6.2,853.6,0.1917,104.6,8.0,124.6,0.0004,1.8,0.6,1021.8,1.784,154.6,11.0,2.0522,82.7006,5.1554
17-19-5-4-(0),17,19,5,4,27233.7095,28485.2272,27734.3166,4.51,4.64,4.55,2.0,18476.21,"T0:1次,T1:2次,T2:2次",14.8,44.0,490.6,0.0126,53.0,5.2,625.0,0.0285,109.6,10.2,420.2,0.0104,20.6,1.8,464.2,0.016,43.4,4.2,957.4,1.9479,111.6,12.2,98.2,0.1458,0.0,0.0,944.4,1.8532,115.0,9.2,4.0295,4.309,6.7089,27233.7095,27233.7095,27233.7095,13.16,33.19,21.68,2.0,18142.47,"T0:1次,T1:2次,T2:1次,T3:1次",15.8,44.0,695.4,0.0061,78.6,4.6,628.6,0.0528,53.4,4.0,676.0,0.0043,65.4,5.8,848.4,0.215,78.6,6.4,127.2,0.0004,1.8,0.4,1024.4,1.7262,117.0,7.6,2.0049,68.6651,5.2472
17-19-5-4-(1),17,19,5,4,24941.9303,25872.3945,25440.4344,5.81,5.96,5.88,2.0,16946.96,"T0:1次,T1:3次,T3:1次",16.8,44.0,487.4,0.0149,47.6,2.2,558.6,0.0448,81.2,1.0,482.6,0.0083,33.2,0.8,471.4,0.0141,42.0,0.4,936.4,2.0989,97.4,2.6,112.4,0.1887,0.2,0.0,951.2,2.6382,106.4,1.8,5.0472,4.6499,10.0917,24943.6142,24951.9723,24947.7012,115.53,142.27,130.72,2.0,16618.47,"T0:2次,T2:2次,T3:1次",16.8,44.0,769.2,0.0096,117.0,2.6,700.6,0.0639,94.2,2.8,530.2,0.0013,60.0,0.8,814.8,0.4189,98.8,2.8,131.4,0.0006,2.0,0.0,1053.8,4.9062,170.4,3.4,5.4005,441.4731,7.5426
17-19-5-4-(2),17,19,5,4,25587.1295,25915.5698,25849.8818,5.43,5.55,5.48,2.0,17219.92,"T0:1次,T1:1次,T3:3次",15.6,44.0,481.8,0.0105,58.4,5.6,602.4,0.0462,123.8,10.8,449.8,0.0021,36.8,3.4,466.0,0.0129,50.6,5.4,941.2,1.8131,129.2,10.4,96.2,0.1652,0.2,0.0,962.6,2.1242,140.2,14.8,4.1962,4.147,9.9692,25587.1317,25589.2056,25587.6089,80.93,111.4,93.23,2.0,17045.07,"T1:2次,T2:1次,T3:2次",14.0,44.0,750.6,0.0255,155.4,9.6,540.6,0.0465,64.8,8.4,708.8,0.0031,142.6,12.2,819.8,0.4569,128.2,11.2,125.2,0.0005,3.2,0.8,1055.0,4.0317,231.4,18.2,4.5642,313.3607,6.8463
17-19-5-5-(0),17,19,5,5,25220.7957,25220.7957,25220.7957,4.66,4.85,4.72,2.0,16800.53,"T0:2次,T1:2次,T3:1次",14.8,44.0,496.6,0.0345,25.2,4.2,553.4,0.027,52.6,5.6,454.6,0.0156,10.0,0.8,495.4,0.0118,24.8,4.0,948.8,2.0337,52.2,7.2,98.4,0.205,0.0,0.0,952.8,1.9291,60.4,7.4,4.3047,3.7888,7.4847,23995.8763,24004.452,23997.7825,10.5,20.53,16.18,2.0,15985.19,"T0:1次,T2:1次,T3:3次",12.0,44.0,595.2,0.0086,48.0,5.6,773.6,0.0577,76.6,10.4,631.2,0.0012,52.4,6.0,865.8,0.1647,74.0,8.4,152.4,0.0005,2.0,1.2,981.8,1.2713,101.0,12.4,1.504,46.1597,4.9562
17-19-5-5-(1),17,19,5,5,21978.8888,22363.8888,22256.6133,5.11,5.34,5.2,1.6,14827.08,"T1:1次,T2:2次,T3:2次",15.4,44.0,498.2,0.0142,42.6,1.6,538.8,0.0372,86.4,3.4,463.2,0.0217,22.4,2.2,499.8,0.0122,35.2,3.4,956.0,2.0157,92.6,4.2,98.4,0.1682,0.2,0.2,945.6,2.451,93.8,6.2,4.7455,4.5748,8.0633,21978.8888,21978.8888,21978.8888,17.49,23.82,21.19,1.0,14645.93,"T2:2次,T3:3次",15.0,44.0,769.4,0.0094,73.2,4.0,582.8,0.0244,39.6,3.4,647.8,0.0042,60.6,1.6,863.0,0.1837,73.4,3.6,155.4,0.0005,4.2,1.0,981.6,1.1918,95.8,4.4,1.4141,60.7658,4.7314
17-19-5-5-(2),17,19,5,5,24500.2154,25054.9274,24717.6476,5.12,5.31,5.23,2.0,16465.1,"T1:1次,T2:2次,T3:2次",14.6,44.0,485.8,0.0334,46.8,7.0,606.6,0.0236,124.2,11.6,445.4,0.0066,27.4,2.4,462.2,0.0163,42.8,5.4,935.6,2.088,120.0,11.6,101.6,0.1832,0.0,0.0,962.8,2.2802,121.2,14.8,4.6811,4.4245,7.9676,24509.372,24514.3867,24511.7162,31.23,97.22,65.46,2.0,16327.81,"T0:1次,T2:3次,T3:1次",13.0,44.0,736.6,0.0251,133.4,7.0,538.6,0.0445,59.8,4.2,724.8,0.0091,133.4,9.2,848.2,0.2675,130.8,10.0,123.6,0.0005,1.8,0.2,1028.2,2.6463,194.0,10.2,2.993,205.2912,6.0657
17-22-5-1-(0),17,22,5,1,31130.4412,31561.7705,31386.6236,6.33,6.66,6.51,2.0,20911.08,"T0:1次,T1:2次,T2:1次,T3:1次",14.2,44.0,505.0,0.0101,80.8,7.6,573.4,0.0409,154.4,11.6,436.2,0.0021,41.0,3.4,485.4,0.0178,78.4,7.2,937.6,2.8349,174.6,12.2,97.2,0.2637,0.2,0.0,965.2,2.8371,179.8,17.6,6.0447,5.8054,10.0121,31130.4522,31139.0966,31132.2249,24.55,39.89,31.62,2.0,20741.48,"T0:2次,T1:3次",10.8,44.0,712.0,0.0215,109.2,3.6,541.0,0.0456,66.6,2.6,747.0,0.0045,123.2,6.6,855.0,0.2754,127.0,6.4,175.8,0.0006,6.0,1.0,969.2,1.6064,166.0,5.4,1.954,102.4438,6.1601
17-22-5-1-(1),17,22,5,1,39150.1432,39649.543,39549.663,5.68,5.79,5.73,2.0,26353.11,"T0:1次,T1:1次,T3:3次",13.2,44.0,494.2,0.0099,80.4,4.0,523.2,0.0276,112.6,7.8,497.4,0.0039,56.0,3.0,485.2,0.0135,70.0,4.2,916.8,2.533,150.8,8.6,118.6,0.2474,2.0,0.0,964.6,2.502,166.2,10.4,5.3602,5.6303,8.1085,39088.3077,39649.543,39222.1493,24.08,74.06,49.41,2.0,26134.77,"T0:2次,T2:2次,T3:1次",12.8,44.0,861.8,0.0177,101.4,9.0,481.8,0.0349,41.6,5.0,656.4,0.0072,67.6,6.6,793.6,0.268,77.8,5.8,221.4,0.0098,7.6,2.0,985.0,1.971,125.2,12.8,2.3085,149.226,4.8731
17-22-5-1-(2),17,22,5,1,34959.0298,35475.322,35268.8051,6.7,7.12,6.89,2.0,23499.2,"T0:1次,T1:2次,T2:2次",14.2,44.0,489.6,0.0204,78.4,4.6,543.2,0.0394,116.0,8.0,444.8,0.0172,36.4,2.0,522.4,0.0147,86.2,6.6,949.4,2.5837,157.8,9.6,104.2,0.2594,0.6,0.0,946.4,2.6111,158.6,11.6,5.5751,6.478,11.1205,34959.0298,35050.0201,34977.402,21.98,32.47,27.04,2.0,23304.93,"T0:3次,T1:1次,T2:1次",15.4,44.0,789.8,0.0037,104.0,5.2,534.0,0.0393,56.2,3.0,676.2,0.0013,89.6,6.4,810.0,0.1881,93.4,5.4,154.6,0.0005,4.4,1.8,1035.4,1.5549,152.0,7.4,1.7878,77.7745,4.4536
17-22-5-2-(0),17,22,5,2,30540.959,30540.959,30540.959,6.69,6.88,6.79,2.0,20347.31,"T0:2次,T1:1次,T3:2次",15.4,44.0,475.8,0.0068,81.8,3.8,583.2,0.0292,161.4,7.4,441.0,0.0021,45.0,2.2,500.0,0.0094,97.4,5.0,934.6,2.5765,186.4,8.2,102.0,0.2158,1.0,0.0,963.4,2.9099,198.2,10.2,5.7847,6.0669,10.9013,30540.959,30556.3916,30550.1024,29.26,46.32,35.48,2.0,20353.4,"T1:2次,T2:2次,T3:1次",13.8,44.0,753.6,0.0172,138.6,3.2,542.0,0.0506,75.6,2.2,704.4,0.0014,128.8,2.4,844.0,0.2431,137.6,2.6,161.0,0.0005,4.0,1.0,995.0,1.6911,201.4,4.2,2.004,107.2818,5.5311
17-22-5-2-(1),17,22,5,2,38313.5754,38764.1504,38674.0354,6.14,6.32,6.21,2.0,25769.36,"T0:3次,T2:2次",11.6,44.0,494.4,0.0188,78.8,5.8,476.2,0.0277,95.4,10.0,512.4,0.013,55.8,4.2,517.0,0.0125,88.0,6.4,947.0,2.5668,161.4,12.8,112.4,0.2599,1.0,0.2,940.6,2.4994,155.6,13.4,5.4343,5.7896,9.6027,38201.5306,38621.2827,38287.0636,132.32,289.71,201.15,2.0,25511.38,"T0:1次,T1:2次,T2:1次,T3:1次",12.2,44.0,877.6,0.0204,119.0,8.2,546.6,0.0667,60.6,7.0,575.8,0.0014,57.8,5.6,797.8,0.5104,87.8,8.0,190.0,0.0054,4.2,1.2,1012.2,5.4278,145.4,11.6,6.0321,701.9644,7.0725
17-22-5-2-(2),17,22,5,2,38591.691,38591.691,38591.691,6.28,6.36,6.31,2.0,25714.46,"T0:1次,T2:2次,T3:2次",12.0,44.0,498.0,0.0145,83.4,6.2,540.2,0.0414,115.6,10.4,476.6,0.0053,51.2,2.2,485.2,0.0152,78.4,6.0,928.8,2.5505,159.0,12.0,95.6,0.2424,1.0,0.0,975.6,2.5091,168.6,12.8,5.4234,6.0648,9.7669,38591.691,38591.691,38591.691,15.55,20.75,17.97,2.0,25714.46,"T0:1次,T1:1次,T2:1次,T3:2次",13.6,44.0,727.4,0.0137,78.8,3.6,565.4,0.0256,52.4,4.6,707.2,0.0028,77.4,5.4,836.8,0.1912,82.0,5.8,167.2,0.0005,5.0,0.8,996.0,1.304,121.6,7.0,1.5379,56.7332,4.8386
17-22-5-3-(0),17,22,5,3,29617.3672,29617.3672,29617.3672,6.27,6.35,6.3,2.0,19731.58,"T0:1次,T1:2次,T2:2次",15.6,44.0,488.4,0.0204,69.4,2.2,553.8,0.0598,136.2,4.6,473.0,0.0023,45.6,1.8,484.8,0.0307,73.0,2.2,947.8,2.4883,163.4,5.2,94.4,0.1953,0.2,0.0,957.8,2.7159,160.6,5.6,5.5386,5.9215,9.6444,29617.3672,29617.3672,29617.3672,19.86,26.04,22.49,2.0,19731.58,"T0:1次,T2:1次,T3:3次",14.6,44.0,643.0,0.0076,93.6,5.2,652.6,0.0589,107.2,6.8,704.4,0.0014,118.4,7.4,858.4,0.1915,130.2,8.4,121.8,0.0004,2.2,1.2,1019.8,1.5842,186.8,9.8,1.8439,70.9753,5.8126
17-22-5-3-(1),17,22,5,3,37525.3088,37525.3088,37525.3088,6.51,6.63,6.59,2.0,25003.54,"T0:1次,T1:2次,T3:2次",13.2,44.0,479.8,0.0114,76.0,4.6,502.0,0.0258,116.0,6.6,473.0,0.0068,55.2,2.6,545.2,0.0247,97.0,8.2,967.0,2.7387,181.0,12.4,105.2,0.2298,0.8,0.0,927.8,2.6988,162.4,9.6,5.7999,5.9243,10.3246,37525.3703,37527.3521,37525.961,96.37,204.22,155.04,2.0,25003.97,"T0:1次,T1:1次,T2:1次,T3:2次",14.2,44.0,818.0,0.0247,112.4,2.8,601.2,0.0432,69.2,4.8,580.8,0.0014,66.4,4.0,788.4,0.4934,86.8,4.2,173.4,0.0008,4.2,1.4,1038.2,4.874,157.0,6.0,5.4374,496.0533,6.3338
17-22-5-3-(2),17,22,5,3,37358.3069,37358.3069,37358.3069,6.7,6.83,6.78,2.0,24892.2,"T2:2次,T3:3次",12.4,44.0,486.4,0.0083,74.4,5.2,525.8,0.0404,120.0,7.4,481.6,0.0128,52.6,5.2,506.2,0.0409,90.4,5.2,963.4,2.6426,175.2,11.8,92.6,0.1727,0.6,0.0,944.0,2.604,161.6,11.2,5.5447,6.1873,11.2062,36621.3744,37358.3069,36809.5416,88.49,194.09,129.55,2.0,24526.36,"T0:2次,T1:1次,T2:1次,T3:1次",11.2,41.8,761.2,0.0105,124.0,8.0,581.0,0.0506,80.8,5.0,562.8,0.0088,76.4,6.8,788.6,0.367,103.0,5.6,125.6,0.0006,2.2,1.2,990.8,3.8167,176.0,13.0,4.2542,391.4182,5.4413
17-22-5-4-(0),17,22,5,4,29454.7255,29454.7255,29454.7255,5.95,6.12,6.0,2.0,19623.15,"T0:1次,T2:3次,T3:1次",15.4,44.0,477.8,0.0112,48.2,2.8,587.2,0.0329,117.2,7.4,458.2,0.0112,41.4,2.2,476.8,0.0192,52.2,3.6,951.8,2.7442,136.6,8.4,102.6,0.1897,0.0,0.0,945.6,2.6762,122.4,7.6,5.7251,5.7121,8.7648,29454.7255,29454.7255,29454.7255,102.07,128.85,115.33,2.0,19623.15,"T0:2次,T1:2次,T3:1次",12.0,44.0,749.6,0.0061,128.4,9.4,553.2,0.0332,72.0,6.0,697.2,0.0016,106.2,9.4,781.6,0.305,101.2,7.8,130.6,0.0006,2.6,0.8,1087.8,3.5771,202.8,16.2,3.9236,335.9898,5.9051
17-22-5-4-(1),17,22,5,4,37144.9768,37144.9768,37144.9768,5.67,5.84,5.73,2.0,24749.98,"T0:1次,T1:2次,T2:1次,T3:1次",13.2,44.0,485.0,0.0038,77.0,4.6,552.6,0.0265,126.6,7.2,491.6,0.0053,51.4,4.8,470.8,0.0342,78.4,3.0,936.8,2.622,164.0,9.6,110.6,0.286,0.6,0.0,952.6,2.3756,168.8,10.0,5.3792,5.7894,7.944,37144.9768,37193.1693,37171.0919,122.78,219.97,156.19,2.0,24767.39,"T0:1次,T2:1次,T3:3次",12.0,42.8,773.0,0.0109,115.6,6.8,549.6,0.0538,67.2,5.4,632.4,0.0015,77.2,3.8,810.2,0.515,103.6,7.6,180.4,0.0008,4.8,1.2,964.4,4.0567,151.6,7.2,4.6386,502.6536,5.853
17-22-5-4-(2),17,22,5,4,37192.8798,37192.8798,37192.8798,6.38,6.52,6.44,2.0,24781.92,"T1:2次,T2:3次",12.6,44.0,510.6,0.0155,83.4,6.0,546.4,0.0591,124.4,9.8,436.4,0.0066,39.0,1.4,506.6,0.0243,85.0,10.6,939.0,2.5544,160.8,14.8,111.4,0.3073,1.2,0.0,949.6,2.5143,169.8,13.0,5.5135,5.968,10.1298,37192.8798,37192.8798,37192.8798,14.54,17.31,15.61,2.0,24781.92,"T0:1次,T1:1次,T3:3次",15.0,44.0,822.8,0.0035,99.8,6.6,560.0,0.0328,59.6,4.2,617.2,0.0011,72.8,7.2,876.4,0.2163,102.0,7.4,136.6,0.0004,1.8,1.2,987.0,1.2966,128.4,9.4,1.5508,48.5409,4.8289
17-22-5-5-(0),17,22,5,5,28084.8426,28084.8426,28084.8426,6.66,6.84,6.71,2.0,18709.9,"T0:3次,T2:1次,T3:1次",13.6,44.0,457.0,0.0083,64.8,2.4,605.4,0.0157,141.4,8.0,459.8,0.0126,38.8,3.8,477.8,0.0125,69.8,3.2,952.2,2.8419,154.4,9.6,112.4,0.314,1.2,0.0,935.4,3.4056,159.2,7.8,6.6318,6.4333,9.4582,28070.1972,28084.8426,28076.769,32.18,60.05,48.51,2.0,18704.51,"T1:3次,T2:1次,T3:1次",12.4,44.0,713.0,0.0108,118.2,5.8,595.0,0.0763,91.2,5.2,692.0,0.0044,117.6,7.2,832.8,0.2407,124.6,7.8,148.4,0.0035,3.4,0.6,1018.8,2.2973,199.0,9.8,2.633,159.7106,6.3685
17-22-5-5-(1),17,22,5,5,35881.5593,35881.5593,35881.5593,5.8,5.92,5.82,2.0,23907.71,"T1:1次,T2:4次",12.8,44.0,483.4,0.0069,84.8,6.6,557.2,0.026,139.6,11.4,459.6,0.0253,55.4,3.4,499.8,0.0048,91.2,6.8,919.2,2.4587,178.6,12.0,104.2,0.2793,0.4,0.0,976.6,2.7483,192.0,16.2,5.5829,5.5398,8.2589,35881.5593,35882.0647,35881.6604,132.31,226.18,174.93,2.0,23907.77,"T0:2次,T1:2次,T3:1次",9.4,35.2,614.0,0.0088,110.2,4.8,495.0,0.0461,80.4,5.8,526.0,0.0116,84.8,4.6,650.8,0.3952,91.8,5.8,114.2,0.0006,1.4,0.0,870.0,4.3503,182.2,9.4,4.8126,510.5321,5.1153
17-22-5-5-(2),17,22,5,5,33996.5477,34371.5477,34296.5477,7.01,7.1,7.06,2.0,22851.03,"T0:3次,T1:1次,T3:1次",15.0,44.0,501.2,0.0086,76.0,2.6,547.0,0.0589,110.8,3.2,440.2,0.011,38.8,1.4,511.6,0.0113,83.2,2.2,935.6,2.6314,157.0,4.6,120.0,0.3058,1.6,0.2,944.4,2.8154,150.2,4.6,5.9272,6.7262,11.1008,33841.2176,33948.7194,33893.8538,27.31,64.47,44.02,2.0,22582.57,"T0:1次,T1:1次,T2:2次,T3:1次",11.0,44.0,761.2,0.007,138.8,9.0,579.6,0.038,79.8,6.0,659.2,0.0059,103.2,8.8,827.4,0.3595,121.6,9.8,126.4,0.002,3.6,0.6,1046.2,2.4668,196.6,13.4,2.8793,143.3953,5.5954
19-18-5-1-(0),19,18,5,1,31120.0654,31120.0654,31120.0654,4.34,4.53,4.46,2.0,20733.38,"T0:3次,T1:1次,T2:1次",13.6,44.0,504.4,0.0135,66.6,5.6,516.2,0.0116,77.6,10.2,478.4,0.0053,30.8,3.2,501.0,0.0074,56.8,7.0,965.2,1.6884,119.2,14.0,101.4,0.1399,0.2,0.2,933.4,1.6288,112.4,11.8,3.5328,3.7617,7.3177,31120.0654,31264.1504,31153.8058,47.55,63.68,57.48,2.0,20755.87,"T0:2次,T2:1次,T3:2次",11.6,44.0,783.0,0.0117,109.4,10.6,547.8,0.0647,65.8,7.0,669.2,0.0135,84.6,11.6,832.2,0.3446,96.2,11.6,138.6,0.0111,2.6,1.6,1029.2,2.8611,161.0,16.0,3.3066,198.6047,5.3054
19-18-5-1-(1),19,18,5,1,20365.7828,21294.3838,21108.6636,4.74,4.89,4.82,1.8,14060.44,"T1:2次,T2:2次,T3:1次",14.6,44.0,477.0,0.0256,33.0,3.4,587.6,0.0456,88.8,10.6,464.8,0.0062,24.4,3.4,470.6,0.0041,34.4,4.2,957.6,1.5935,95.2,12.0,89.4,0.1432,0.0,0.0,953.0,1.8538,85.4,9.6,3.6916,3.7519,8.5845,19482.4317,19482.4317,19482.4317,35.54,97.4,62.36,1.0,12981.62,"T0:2次,T2:1次,T3:2次",13.4,44.0,702.2,0.028,92.8,7.6,627.8,0.0485,89.0,9.2,670.0,0.003,90.4,12.0,849.2,0.3576,103.0,12.0,117.4,0.0005,1.8,1.6,1033.4,2.8308,167.4,15.2,3.2684,189.5486,5.5896
19-18-5-1-(2),19,18,5,1,28071.6928,28071.6928,28071.6928,4.46,4.52,4.49,2.0,18701.13,"T0:1次,T1:1次,T2:2次,T3:1次",14.2,44.0,481.0,0.0124,62.6,4.8,548.8,0.0329,111.4,6.2,484.0,0.0067,38.2,2.6,486.2,0.0322,63.8,4.0,947.2,1.4654,134.2,9.4,105.8,0.1981,0.4,0.0,947.0,1.707,141.4,8.2,3.4727,3.6576,7.6578,28071.6928,28071.6928,28071.6928,34.59,79.46,52.71,2.0,18701.13,"T0:3次,T2:1次,T3:1次",12.2,43.6,763.0,0.0041,129.4,12.4,620.8,0.037,83.2,9.0,616.2,0.0013,79.8,9.4,870.8,0.2683,120.0,13.0,131.2,0.002,3.2,1.8,998.0,2.2249,169.2,16.0,2.5376,165.7417,4.852
19-18-5-2-(0),19,18,5,2,31620.7231,32587.1132,31814.0012,4.21,4.44,4.29,2.0,21196.0,"T0:3次,T1:1次,T2:1次",13.4,44.0,472.2,0.0093,49.0,3.8,583.0,0.0243,119.8,12.0,454.4,0.0021,30.6,2.2,490.4,0.0102,57.2,5.6,925.4,1.4791,121.0,10.2,108.4,0.1568,0.0,0.0,966.2,1.6451,135.6,13.4,3.3699,3.611,7.0317,31579.6319,31652.0586,31605.3515,49.99,96.93,72.1,2.0,21056.9,"T0:1次,T1:2次,T2:1次,T3:1次",13.0,44.0,773.2,0.006,102.0,5.8,587.4,0.026,81.2,4.4,639.4,0.0044,64.0,4.6,786.4,0.3962,80.2,5.0,167.6,0.0172,3.6,0.2,1046.0,3.7098,163.4,9.6,4.1597,251.4925,5.7433
19-18-5-2-(1),19,18,5,2,20204.6703,20204.6703,20204.6703,4.23,4.32,4.27,1.0,13463.11,"T1:4次,T3:1次",14.6,44.0,489.8,0.0125,34.4,0.8,589.8,0.0392,84.4,3.2,444.6,0.0051,35.2,3.0,475.8,0.0241,37.6,2.6,950.2,2.4247,98.4,4.2,114.6,0.2561,0.4,0.0,935.2,2.4641,92.8,5.4,5.3198,2.8142,6.0493,20204.6703,20204.6703,20204.6703,13.35,29.83,18.98,1.0,13463.11,"T0:1次,T1:1次,T2:2次,T3:1次",15.4,44.0,710.2,0.0061,57.6,3.2,690.6,0.0366,55.0,2.8,599.2,0.0012,43.8,2.8,857.4,0.2269,69.6,3.0,113.6,0.0079,0.8,0.0,1029.0,1.147,86.0,5.8,1.4256,53.3618,4.4088
